label,sentence
1,"Do ruky docela těžký, třeba na přenášení do patra. Nemusí se vysypávat po každém použití"
1,V základu vybavení chybí sada pro vysávání podlah
0,"Jednoduchý - lehký, snadná manipulace"
0,Vysavač používáme hlavně na mokré čištění a jsme s ním velice spokojeni
1,Nemá navíjení přívodního kabelu. Chybí telaskopická tyč (má pouze pevnou)
0,"Absolutně jiná kvalita luxování, nejdelší přívodní šňůra"
1,"Podél svislé osy mohla být otočná všechna kola,usnadnilo by to. Lekce tance s vysavačem na pracovišti-z obrázků to není patrno. U stroje bych vítal ještě extra výfukový otvor pro napojení hadice-možnost něco vyfoukat,odfoukat,pofoukatby se šikla. V popisu zboží vám slíbí hadici dlouhou 4,6m , v papírovém manuálu je uvedeno 4.1m  a číňan balič tam nakonec frkne šlahoun v délce 2,3m-alespoň v mém případě.taky zapomněl  součástku 'o.'dwv9130 connector -asi mu bylo předem jasné,že se bez toho obejdu"
1,Aretace madla mohla být tuhší
1,Chybí mi madlo na vodorovné nošení. Malé kolečka - nepřejedou ani vlastní kabel vysavače
1,Plastová trubička(hned jsme vyměnili za starou kovovou)
0,Poměrně malý lehký a hlavně bez sáčků
1,Výdrž vysávání je v rozporu s tím co se u něj uvádí
0,Sací výkon dle představ
1,Zabere vám delší dobu čištění. a pozor na neopatrnou manipulaci s pěnovým filtrem - nasazovala jsem jej asi špatně a ihned se protrhnul - musím zašít
1,Při větší ploše je už stírací hadr špinavý a zanechává šmouhy
0,Výborně saje všechny povrchy
0,"Pracuje perfektne i na nejnizsi mozne nastaveni vykonu.vysaje vse,co mu stoji v ceste.za takovy vyrobek moc dekuji.jsem s nim spokojena"
0,Hodně nástavců včetně rotačních na srst domácích zvířat
1,Sací nástavec na koberce by mohl být širší
1,Zatím jsem na nic nepřišel
1,"Není vhodný na malé koberce. Vůbec nedrží regulace tyče. Nelze vysávat jen tak hadicí bez použití násady. Šňůra se během vysávání sama navíjí. Nevhodně umístěné držadlo vysavače. Rotační kartáč nelze rozdělat, aby z něj šly vlasy lehce vytáhnout"
0,Opravdu extrémně tichý vysavač
0,"Tento vysavač nás velice kladě překvapil, jak svým výkonem, tak i snadnou údržbou o proti konkurenčním cenově podobným produktům"
1,"Filtr zasahuje hluboko do nádoby, plochý filtr by byl smysluplnější "
1,Nic se vytknout nedá
0,"Dlouho vydrží po nabíjení, výkonný,"
0,Je to vysáváč 2 v 1 což je v domácností velmi práktické prorůzné vysávání
0,"Preferuji vysavač s vodním filtrem. cena byla dostupná a doufám, že i s kvalitou budu spokojená"
1,Trochu práce při čištění navíc ale to je se všemi vodníky. Je větších rozměru ale to v rodinnem domě nevadí. Některé plasty mohly být kvalitnější
1,"Horší čistění než u ergorapido, na které jsem zvyklá"
1,"Při přenášení se převažuje kupředu, ale vzhledem k váze to není velký problém. Trošku zápasím s vkládáním hadice do držáku"
1,Trošku menší nádoba na odpad (ale na běžný uklid stačí)
1,"Krátké trubice, ale dají se nadstavit běžnými - zasunou se trubice ještě z druhého vysavače. Přepínač na horní straně turbokartáče má neznatelnou funkci. Pocitově bych řekl, že sací výkon neodpovídá uváděným 510 w, ale stačí"
1,Větší hlučnost při plném výkonu vysávání
1,Snad jen prachovka mi chybi
1,"Příliš mnoho plastů, uvidíme jak dlouho vydrží, než se něco vylomí nebo praskne"
0,Lehká a pohodlná ovladatelnost
0,Překvapivě vysoký sací výkon. V cenové kategorii nejlevnější sáčky (cena za litr). V cenové kategorii nejúčinnější sání na koberce (b)
1,"Po zavěšení mu držadlo nešikovně trčí do prostoru. Ale ok, saje skvěle!"
0,"Plně splnil mé očekávání. tichý, výkonný, design hezký, lehký"
0,Opavdu dobře vysává a lehce se tahá
0,Super vysává. vždy po ruce
0,"Vysoký výkon, kvalitní provedení, doba nabíjení, design"
1,Drahé sáčky tohoto produktu
1,"Oproti originálu zn. vax chybí hepa filtr, který si ale můžete dokoupit 'již od' 500,-kč. Nejhorší zde však je absolutně nepoužitelná hubice na koberce i pevné podlahy, která výrobek degraduje do kategorie nejhorších šitů a činí jej tak absolutně nepoužitelný. I to lze však vyřešit zakoupením jiné hubice 'již od' 500,-kč do asi 940,-kč. v tom případě však již máte cenou luxusní vysavač, dražší než originál"
1,"Sací výkon slabší, než lze předpokládat"
0,Velmi dobrý výkon saje uplně všechno
1,Chybí výstup vzduchu! elektrostatický náboj
1,Neumí si dobře poradit s delšími chlupy od psa. Čištění které je potřeba dělat pořád není úplně nejjednodušší
1,Je trošku těžký do ruky (třeba děti s ním mají trošku potíže)
0,"Pěkný vzhled, dobře saje"
1,Sací výkon velice laxní. Zatím leží v garáži a bude tam ležet i nadále nevyužit
1,I na nejnižší výkon klade velký odpor při vysávání koberců
0,Jsem spokojena s výkonem i hlasitostízejména turbo kartáč na koberce je prima. Je možné uzpůsobit sací výkon dle potřeby a nemusím se starat o nové sáčky
1,"Hlavice trochu hůře klouže po koberci i když je přepnutá na koberec, jinak na tvrdé podlaze je  ok"
1,"Jináč upozornuji dodavatele ,při vložení prostředku na čištění koukněte jak je uzavřen,,nateklo to návodu na použití,,,dále jak mám potrvid záruční list"
1,"Není útlum regulace sání. Zatím nechápu hubice pro vysávání, ale eta na to jdou dobře"
0,"Slušná cena, slušný výkon"
1,Velmi krátké napojení teleskopické tyče (cca 2 -3 cm)
0,Je to výkonný vysavač malí ale výborný
1,Hadice působí chatrným dojmem
1,"Trochu hlučnější, ale za vadu to nepovažuji. Zatím jsem nepřišel na to, jak nasadit sáček, v manuálu žádný popis"
1,"Kratší trubice, občas mi vysavač šlape na paty"
1,"Zasadit tyčku rukojeti chce pořádnou sílu a poté už nejde vyndat, takže nelze poté použít jako ruční opět to chce sílu k vyndání nebezpečí , že se něco ulomí"
1,Jen to upínání chce trochu cviku
1,Pred slozenim se musi susit
1,"Po zapnutí musím ještě posunout nastavení výkonu, aby se vysavač spustil"
1,Nevýhodou je čištění filtru
0,Vše v jednom co jsem potřebovala. Možnost vše důkladně umýt
1,Špatně se vymývá (je velký)
0,Koupil jsem ho na základě technických parametrů a ohlasu zákazníků. Prostě jsem potřeboval nový lux
0,"Vždy po ruce, 2 v 1, bez šňůr a kabelu, led diody na hubici, ořezávací nůž na rotační kartáči"
1,"Zbytečně moc nástavců , které ani nepoužijete a které nepůsobí kvalitně. navíc nejdou vložit k vysavači, takže pak nejsou ani po ruce"
0,Možnost trvalého umístění v nabíjecí stanici
1,"Tlačítko se musí při vysávání držet. Stříbrné části jsou z plastu (ne kovu), při vysávání se hned zespodu odřely. Není poznat, kdy je plně nabitý"
0,Nejlepší vysavač na trhu. Za tu cenu rozhodně stojí. Žádná otravná šňůra ani hadice. Rychlé a bezkontaktní vysypávání vysátého nepořádku. Perfektní pomocník do domů s více patry
0,"Velký sací výkon - kusové koberce nutno i na nejnižší výkon přidržovat (je pravda, že sáček je nový, prázdný, časem se asi výkon sníží po zanesení prachem). Zpracování se zdá kvalitní. Lehký a dobře vyvážený. Kovová teleskopická trubice s nastavitelnou délkou. Vývod vzduchu směřovaný nahoru, tedy nevíří prach usazený na zemi. Hepa filtr se zdá kvalitní, protože ve vzduchu není po vysávání cítit prach (jako u staršího vysavače)"
1,Vysavač se hůře staví do nabíjecího stojanu
1,Kolečka působí nestabilně i se zabrzděním se pohybuje na rovném povrch ale to je tím že je tak lehký
1,Kromě nabíjecí stanice žádné vybavení navíc
1,"Špatně drží hubice na tyčce od vysavače , špatně se zavírá víko od filtru"
1,"Některé součást jsou méně pevné madlo je vratké nestabilní,působí křehce,navíjení kabelu se zasekává"
0,Dostatečný počet nádstavců pro různý povrch
1,"Malá nádržka na vodu, musí se často dolejvat"
0,Docela dlouho vydrží na baterku
0,"Nandavací kartáček, proti poškrábání povrchu. Nabíjí opravdu kolem 12hodin. Vyzkoušení sání na ruku (vysavač bude dárek) je síla sání optimální, co od takového vysavače očekávám. Sáček na prach údajně pratelný +. Tlačítko on nemusíte držet po celou dobu vysávání"
1,"Nevyhovující parketová hubice, i při nízkém výkonu se přisává k podlaze"
0,Dobře vysává na linech i dlažbě
1,"V základu není žádné příslušenství a v návodu není ani uvedeno,jaké existuje"
0,"Dlouho jsem vybírala, než jsem se rozhodla pro tento typ vysavače. je relativně lehký, velmi snadno se s ním manipuluje, vysaje i pod nízkým nábytkem. sáčky jsou velké a spolehlivě utěsněné. Zcela splňuje moje nároky na vysavač. na tvrdé podlaze (dlažba i plovoucí) je dokonalý. Mám vynikající zkušenost s výrobky miele, i proto jsem vybrala takto"
1,"Nedá se jednoduše přidělat na zeď, musí prostě někde ležet"
0,Verze 'z' přípojka 220v s auto zap./vyp
0,"Neskutecne tichy, krasne luxuje i s malym vykonem, pouzitelny dobre pro zvireci chlupy a alergiky , s- bag : proste vezmete a vyhodite a nepatlate se v odpadu, prachu a alergenech"
0,Vodní filtr a jednoduchá obsluha. Vyšší váha a musí se vyčistit filtr po každém použití
1,Na mé gusto větší hlučnost
1,Při nasazovaní ručního vysavače zpět do velkého vysavače někdy vypadnou drobné nečistoty ze zběrače
1,Poněkud horší upevnění hepa filtru
1,"Mohlo by být více příslušemství, široká hubice na vysávání automobilu atd"
1,Dost hlučný a slabší výkon sání
0,Led diody na hlavici vysavače
1,"Hlučnost turbokartáčů, hlučnost sání eliminuje velmi tichý chod motoru"
1,Hlučnost jako u běžného vysavače
0,Tento vysavač je pro mě akorát. používám ho doma i v dílně.  zatím spokojenost
1,"Prý jsou drahé sáčky. zatím nevím, protože nevím kolik stojí"
1,"Nemá regulaci na vysavači. Mohl by být v základní výbavě i malý úzký nástavec. Velká škoda,že nemá i velký turbokartáč"
1,"Již 3x se mi stalo, že jsem zapnula do zásuvky a nereagoval. až následující den, což je dost nepříjemné, když potřebujete uklidit a nic :o("
0,Při vysávání nepřekáží kabel. Je možné ho postavit i bez stojánku
1,Mohl by býti o něco méně hlučný ale není to tak hrozné z porovnáním s jinými vysavači
0,Perfektně vysává zvířecí srst!
0,Oproti předchozímu vysavači několik dobrých vychytávek atd
0,Neutrácím za drahé sáčky
1,Drahé baterie a jejich krátká životnost
1,Ženě se nebude líbit
1,"Krátká šnura na elektriku,škoda. Musí se častěji vysypávat"
0,Nízká cena a dostatečný výkon
1,"Klidně bych si koupil nižší verzi, ale modrá trubka mě odradila"
1,Na čistící hubicí nedrží černý kartáč ale jinak super
0,"Vysavač jsem si koupila právě na doporučení uživatelů na těchto stránkách. nelituji, jsem spokojená"
0,"Dobře vysává, má různé nástavce"
1,"Pri silnem znecisteni se snadno zaplni filtry, lze ale velmi jednoduse ocistit"
0,Dlouho jsem hledala tento produkt protože nemám ráda výrobky na 'baterky'
1,"Kovové trubice nejdou tak snadno zastrčit do sebe a od sebe, chce to trochu více síly"
1,Nemá navíjení elektrického kabelu
0,Kompatibilita s nářadím co už mám
1,"Nevyhovuje mi plnění nádoby na čistící prostředek a následné nerovnoměrné rozprašování, koberec čistím tepovačem a tímto vysavačem pouze vysávám do sucha"
1,Nechává šmouhy na podlaze
0,"Sací síla, tichý chod"
1,Musí být na nabíječe celou dobu co ho nepoužíváte-malá výdrž baterie
1,"Chybí možnost rozpojení a samostatného vysávaní ( sedačkz, autosedačky atd )"
1,Zatím o ničem nevím
1,"Těžko se rozpojuje tyč, špatně se mi s hadicí manipuluje. Vysavač je sice docela tichý, ale u hadice  dost syčí.zbytečně silná a těžká tyč, ráda bych si koupila i novou hadici bez ovládání sání"
1,Nekdy se nabijeni nevypne a baterie se pak docela zahreje (mozna budu casem reklamovat)
1,Přidal bych na výkonu a třeba i jen malou regulaci
0,"Příruční vysavač pro rychlý úklid, hlavně rovných podlah - dlažba, plovoucí podlaha"
0,"Je super, nic lepšího bych nekoupil"
1,"Vyšší váha než u akumulátorových, ale přijatelná. Nesnadné vysávání vyšších koberců"
1,"Kolečka by mohla být trochu větší,špatně přejíždí i přes přívodní šňůru o prazích ani nemluvě"
1,Z nástavců nejdou sundat kartáčky
1,Hubice je docela těžká a je docela obtížná manipulace s ní
1,Během vysávání je třeba neustále čistit filtry a často vysypávat nádobu
1,Kratka vydrz na jedno nabiti jen asi 20 minut. dlouho se nabiji asi 4 hodiny
1,Chtělo by to aspoň nějaké upozornění že je vysavač nabitý
0,Dálkové ovládání v rukojeti bezdrátové - konečně na to přišli - žádné dráty v hubici
0,"Je lehký, výkonný a vždy po ruce"
0,"Velmi tichý chod, design"
1,"Ještě nevím,krátká doba použití"
0,"Velmi výkoný vysavač,snadná a rychlá manipulace,dobře ovladatelný"
1,"Jednoduché nastavování hadic, chybí jistící patent"
0,"Pěkný vzhled,dobrý sací výkon,není moc hlučný"
0,Pohodlný a lehký do ruky na různá zákoutí i do vozidla
1,"Inzerují zboží,které nemají. v mém případě vysavač eta neptun 2404. podle informací z elektro prodejny v místě mého bydliště byla výroba tohoto vysavače již ukončena a nástupcem se stal vysavač poseidon"
0,Dobře vysává koberce s nižším vlasem a podlahy
0,"Celkem hlučný,ale poměr cena výkon super"
0,Splňuje vše jak jsem očekával
0,Vysoký sací výkon na všechny povrchy
0,Hezky vzhled tvar a barva
0,Za dobrou cenu dobrý pomocník
0,"Spousta nástavců, velký sací výkon"
1,"Když byl vysavač nový, vydržela baterie cca 20 min. vysávání, po roce užívání v běžném domácím provozu vydrží cca 2 minuty, což považuji za naprosto nedostatečné. Ruční vysavač sebere leda na drobky na stole či na sedačce, na koberečky v autě nestačí"
0,Dobře se s ním vysává
0,Dle technických parametrů a značky
1,"Náhradní filtr se asi dá sehnat jenom na grizzly-shop.de a stojí 8,99 euro, což byla téměř polovina ceny přístroje bez baterie (499 kč)"
0,"Solidní materiály, žádný věchýtek"
0,Dostatečná dosažitelnost - délka šňůry i hadice
0,"Kvalitní výrobek za příznivou cenu,s tímto vysavačem máme dobrou zkušenost a proto jsme ho objednali i pro syna,naprostá spokojenost"
1,Že není chytrej a nedělá sám
1,Vzhledem k menšímu výkonu by určitě mohl být tišší
1,Na některých kobercích se standardní hlavicí horší manipulace
1,"Je o něco dražší než obyčejný lux, ale vyplatí se. Snad jen škoda, že už nejsou elektrické kartáče, které dokonale likvidovaly vlasy z koberců ;)"
0,"Made in czech republic. Large bags, and cheap. Large assortment of included tools. Looks as though it will last forever"
1,"Malá kolečkaproblém s přejetím prahu, šňůryale jde to. Malé pracovní úhly kloubu všech sacích hlavic omezenější manipulace když to potřebujete někam strčita vysát v porovnání se starší hlavicí eta. Na koberec s dlouhým vlasem nejde skoro žádná koncová hubice využít, ale to asi bude problém všech současných vysavačů"
0,Velmi dobrý sací výkon
0,"Dlouhá šňůra, tichý chod, saje velice dobře, velký odpadní sáček, rychlá a snadná výměna nástavců"
1,"Cena a rychlá únava baterie, 60 min. opravdu nevydrží"
1,Šňúra mohla být delší
1,Malá kapacita sběrné nádoby
0,"Dobrý makač za dobrou cenu,lehoučká mašina na podlahy"
0,Na tu cenu výborný pomocník s množstvím příslušenství
0,"Velmi výkonný, po vysátí je opravdu vidět rozdíl"
0,"Filtrace přes vodu, dostatečná délka kabelu, který se nemusí navíjet na nějakou většinou poruchovou cívku"
1,Nekoupil bych si ho již nikdy ani zanic
0,Sáčkový i bez sáčkový provoz. Kvalitní skládaný filtr na výstupu (omyvatelný)
1,"Do principu cyklonové filtrace to má daleko. Velikost nádoby na prach neodpovídá výkonu, chtělo"
0,"Výborný pomocník do kuchyně, velká výdrž baterie"
1,"Po prvním vyzkoušení jsem nebyla sto zapnout vysavač a také jsem měla problém s užitím kobercové a podlahové hubice all floors extra, kdy nechtěla ta podlahová držet a stále se přepínala, nyní lepší"
1,Trochu slabý sací výkon
0,"Vysavač přišel dnes 2.12.2017, ale už je zavěšený, nabíjím a pak uvidím, ale je super"
0,Výborná savost a   manipůlace s odpadem
0,"Vysoký sací výkon, nízká hmotnost"
1,"Držadlo na hadici, pro normální vysávání dobrý, ale při vysávání prachu v menších prostorách vyloženě překáží, nejde se s ním nikam dostat ve vzpřímené poloze, jedině na šikmo a to je na nic, kartáček na prach by měl být rovně"
0,Je po ruce k okamžitému použití
1,V balení není ohebná hubice(foto patří k jinému označení vysavače)
0,Vysaji co jsem nevysála
1,"Jak už zaznělo, krátký kabel :( o metr přidat by výrobce snad nezabilo!"
1,Bez návodu v češtině
1,Dražší original sáčky (ale jsou velké a opravdu filtrují skvěle)
0,Možnost vysávání mokrých nečistot
0,Vydrží prakticky všechno :)
1,V obchodě nemají náhradní filtry a je krátká hadice a přívodní kabel
0,Kromě mé výhrady zatím perfektní
0,"Vždy po ruce, celkem lehký, snadno se ovládá a je to vlastnš 2 v 1"
1,Špatně se sundavá kryt nádoby při vysypávání nečistot
0,Dobře se s ním pracuje
1,Plastové trubice nejsou moc dobré ohýbají se  a vysavač má docela krátkou šňůru
0,"Mám již druhý v pořadí, ten první vydržel 18 let,takže doufám ve stejnou kvalitu. dokáže vysát opravdu vše, včetně chlupů od koček, výhodou je čištění koberců"
0,Je bezsáčkový. to mě vyhovuje.nenusím kupovat sáčky
0,"Má dvě úrovně síly vysávání. Vyšší síla vysávání je celkem slušná. Dá se všechno rozebrat a pěkně umýt. Celkem dobře se s ním manipuluje. Výdrž je dostačující pro vysávání dvoupokojového bytu, kde jsou zvířata a dítě a bílé podlahy"
1,"Levné provedení plastových částí (vše drží, ale vypadá to lacině), ale za ty peníze je zbytečné si stěžovat"
1,"I přes  regulaci sání, lze hubici těžko od povrchu odtrhnout. nepomůže ani střídání různých variant hubic pro různé povrchy"
0,"Dobra manipulace, snadné zacházení"
0,Dobrý výkon a čištění filtru
0,"Lehký  vysavač,snadná obsluha,jeho sací výkon splňuje moje očekávání pro menší úklidy ,lehké příslušenství vždy po ruce"
0,"Mám již druhý vysavač stejné značky, super výrobek"
1,Zatím jsem žádnou nevýhodu nezjistila
0,Stejný vysavač jsme již měli
0,"Dlouhý přívodní kabel, takže nemusíme pořád přepojovat do jiné zásuvky. Velmi tichý chod - v klidu lze vysávat i večer. Jeden z nejlépe hodnocených vysavačů ve srovnání d-testu. Tiché a bezpečné automatické navíjení kabelu. Vzhledově super - černá nenápadně doplněná světle zelenou. Poradí si snadno se zvířecími chlupy a vlasy na koberci"
0,Snadná manipulace dostač. výkon. Byl zvolen na vysáv. schodiště a rychlý uklid
0,"Dcera mi doporučila značku, jsem maximálně spokojena"
1,Velmi levné plastové provedení
0,"Silný tah ('vcuc'), což je skvělé při vysávání psích chlupů z koberce. Omyvatelné plastové mřížkové předfiltry, které zachytí zvířecí chlupy"
1,"Zatím nic, snad jen že je hlučnější při vysávání s rotačním kartáčem"
0,Dobře vysává (zkoušela jsem ovčí kožešinu před postelí jako nejvyšší úroveň testu a vysavač prošel)
1,Plast plast a zase plast. Relativne chatrne pusobici kolecka. Nedomyslene ukladani prislusenstvi pri transportu
0,Už na poloviční výkon plně postačující
1,"Není tak robustní jako minulý model, určitě nevydrží tak dlouho"
0,"Zatím jsem s ním moc nevysával, ale i tak spokojenost"
1,"Na koberci není tak účinný, ale v kuchyni a v koupelně ideální pomocník"
1,Oproti předchozí generaci klade hubice větší odpor při pohybu po plovoucí podlaze
1,"Zbytecne moc nastavcu, ktere se musi nekam uklizet (vyuzivam jen hubici na podlahy a mini rotacni kartac, prip. malou hubicku na kocici pelisky). Hrozne tezky, samotny vysavac i teleskopicka trubice (docela makacka pri luxovani hlavne schodu). Slozitejsi manipulace, pokud mate doma hodne mistnosti a potrebujete se casto otacet, protoze neumi prejet svuj privodny kabel"
1,Nasazování do stojánku chce 'grif'
0,Jednoduché dobíjení a pohotovost pro použití
1,Chybí stojánek počas nabíjení a chybí taky pro uskladnění
0,Nabijeci stojan ktery se da pridelat na zed. Kombinace cerne a oranzove barvy
1,Má pouze cylon na hrubou špínu
1,"Vyndavání těla vysavače na použití jako ruční vysavač, ale to asi moc potřebovat nebudu"
0,"Nízká cena, dobrý sací výkon,lehký výrobrk"
1,Hrubší koberec - obtížnější vysávání
0,Výborně saje. vše bez problému. skvělá cena
1,"Musí se často čistit, ihned po zanesení filtru přestává dobře sát"
0,Dobrý pomocník za rozumnou cenu
1,Držák omyvatelného boxu se plete s držákem vysavače
1,Krátká šňůra a špatný přístup ve výměně sáčků
0,Perfektně vysává a nepotřebuji sáčky
0,Ovládání sacího vykonu na madle (manuální)
0,Vybírali jsme podle recenzí a vybrali jsme dobře
1,Možná mytí vysavače po skončení úklidu
0,"Vysoký výkon, snadná obsluha, dostatečně dlouhá přívodní hadice i sací trubice, vysavač mám teprve měsíce, ale zatím maximální spokojenost"
1,"Pouze velikost, která komplikuje uskladnění"
0,"Překvapivě dobře saje, přestože nemá nijak vysoký příkon (na štítku je napsáno dokonce pouze 1200 w)"
1,"Vypadá jinak než na obrázku, je výrazně ošklivější, ale jsem asi zbytečný estét. v kamenném obchodě bych ho kvůli vzhledu nekoupila. Černá přívodní šňůra nabíjecího dílu je taky estetické'dílo'"
0,"Kvalitni vysavac.dobre vysava jak na sucho,tak za mokra"
1,"Vysavač by  mohl mít gumové manžety proti nechtěným nárazům např.o stěny, skříně apod"
0,"Dobrý sací výkon,snadná manipulace"
0,Jednoduché vyprázdnění nádobky na nečistoty
0,"Mám ho krátce,  ale zatím skvělé"
1,"Zatím doporučuji, zkušenost mi říká, že později už ztratí výkon;"
0,Funkčnost je přesně podle představ plněna
0,Je skladný - nezabere moc místa
0,Skvely saci vykon i na koberce
0,Pro malý byt plně dostačující
1,Musí se držet spínač zapnutý
1,Pri vysavani trochu píská
1,Delší rukojeť o 20cm by byla akorát
0,"Dle popisu na netu perfektni, tichý, výkonný"
0,"Vysaje úplně všechno, včetně zvířecích chlupů"
1,"Odfuk vysavace je extremne silny v prasnem prostredi by se nehodilo vysavat ,protoze by ten vyfuk rozfoukal uplne vsechno"
0,"Vysoký a regulovatelný výkon při zachování tichého chodu. Při polovičním nastavení výkonu bohatě stačí na vysávání koberců se středně vysokým vlasem. Při nastavení na plný výkon prakticky nelze odtrhnout od koberce díky obrovskému sacímu výkonu. Příslušenství (štětka na nábytek, nástavec na čalouněný nábytek, úzká stavitelná hubice na spáry) součástí těla vysavače je vždy dostupné. Možnost odložit/zaparkovat trubici ve svislé pozici do těla vysavače při práci i uskladnění. Velký objem sáčku v porovnání s konkurencí. Otočný obvodový pogumovaný pás chrání nábytek při manipulaci a objíždění rohů"
1,Nemá regulaci výkonu sání. Sací hadice a teleskopická hubice jsou horší konstrukce
1,Trubice by mohli být lehčí. Vysávač by mněl být pevnéjší
0,"Vzdy po ruce, saje"
1,"Trochu těžší do ruky, když vysávám schody do patra"
0,Přívodní šňůra je opravdu dlouhá a na běžný byt postačuje
0,"Dva stupně sacího výkonu, už 1. stupeň má velký sací výkon,. Jednoduchost  a snadná ovladatelnost. Integrovaný kartáč na sací hubici"
1,"Slabý výkon motoru, v základu úzká hadice"
1,Skladný a velice učínný
0,"Úžasně tichý, super příslušenství nástavců, u nás nejvíce využijeme na lino a dlažbu který je skvělí, velmi lehká manipulace, super sací výkon"
1,Zatím o ničem nevím
0,Tichy  chod a perfektní spokojenost
0,Výkonný vysavač bez sáčků
0,Výkonný a spolehlivý pomocník v domácnosti. Snadná obsluha a čištění
1,Cena originálních protiprachových sáčků
0,Vysává dobře. jednoduché rozebírání. možnost stále ponechat v nabíjecí stanici
0,"Malý vysavač, dobře skladný"
1,"Poměrně dlouhé nabíjení , určen jen na   vysávání drobků"
0,Rotační kartáče - čištění zvířecích chlupů
1,"Možná hlučnější, ale za tu cenu"
1,"Uživatelsky nepříjemný je způsob uchycení na zeď. při vyjímání z držáku se musí  přidržet druhou rukou, jinak se to celé sundá ze zdi. Posuvné tlačítko na spuštění vysavače nejde volně vrátit do vypnuté polohy, musím si něčím pomoci"
1,"Plastová trubka, prohýbá se. to mne zklamalo"
0,"Pěkný design, příjemná cena, vysavač má slušný tah, vysaje i větší nečistoty (např. hobliny)"
1,"Krátší přívodní kabel, častější potřeba čistit filtry"
1,Přiložený filcový sáček nelze vyprázdnit. Chybí madlo uvnitř nádrže pro pohodlné nošení
0,I na mokré sání
0,Finanční dostupnost a odpadají problémy se sháněním sáčků
0,"Dobře saje, je výkonný"
1,"Nemá hubici s rotačním kartáčem jako předchozí elektrolux, což bylo praktické na vlasy na koberci. A ta stará hubice se na něj nedá nasadit, protože není kompatibilní (excelio a maximus kompatibilní byly)"
0,Čištění od vlasů brushrollclean
0,Super výkon. vysává chlupy i prach do hloubky
0,"Skvela cena v porovnani s podobnymi cyklonovymi vysavaci. Velka uspora (neni potreba kupovat sacky). Hepa filtr, skvele izoluje"
1,"Hodně těžký,hodila by se mi delší šňůra.předchozí elektrolux měl jen 2 kolečka a bylo to lepší,než u rowenty 4 maličká- nepřejedou ani šňůru"
1,"Menší zásobník na špínu, ale kdo chce nečistoty skladovat že?:)"
1,Nic jsem zatím nenašel
1,"Zatím jsem nepřišla na nic co bych mohla vytknout,když jsem si vysavač vybírala nelíbila se mi bílá barva.teď musím říct ,že 'bílá'mu sluší"
0,"Naprosto vynikající, měl jsem před tímto vysavačem liv extra 2000 a sloužil neuvěřitelných 12 let.poslední 3 roky jsem ho předělal na vodníka, náhradními díly z právě koupeného.vysává lépe než rainbow který mně nutili podomní obchodníci"
1,Větší kousky nemá sílu vysát
0,"Velmi tichý, ale velmi silný"
0,Dostatečně dlouhá sací hadice. Možnost připojení dalšího stroje do integrované zásuvky 230v
1,"Pára nečistí, jak bylo prezentováno"
0,Funguje k plné spokojenosti a dle očekávání
1,Zlomil se plastový díl držáku vysavače
0,"Skvele se ovlada kazdym smerem a uhlem. Hmotnost tak akorat, rozhodne neni tezky. Vpredu vysavate a vzadu muzete vytirat. sundani nadrzky je rychle, takze se pri praci nemusite zdrovat. Vydrzi az 60 min coz je u nas dostatecne (cca 100m2). Dostatecne vysaje i koberce, ale davame ho na max vykon. Podlaha zustane primerene mokra. naplneni nadrzky vydrzi na cca 3 mistnosti. Lehke vyndani rucniho vysavace a odstaveni zbytku. Nabijeni pres adapter a ne ze zakladny. stoji sam o sobe a zabere malo mista. Ma povedene provedeni a povrchy. Blbu vzdorne slozeni/rozlozeni nadobky na odpad"
1,Nejde postavit jinak než na kolečka
1,Krátký a velmi tenký přívodní kabel
1,Chybí automatické vypnutí nabíjení
0,"Narozíl od jiných recenzí,já s ním už koberec čistila a je opravdu suprový,silný tah,no prostě můj nový pomocník:))"
1,Pro manželku dost těžký-pronese se
0,"Pěkný vzhled, je tichý, pěkné příslušenství, dlouhá šňůra"
1,"Nelze nabíjet samostatně ruční část, pouze ve stojanu"
0,"Do našeho malého bytečku naprosto luxusní společník, nedělá rámus, saje jako ďábel a je skladný, vejde se naprosto všude"
1,Údržba při mokrém i suchém čištění
0,Nízká hlučnost oproti dříve užívanému electroluxu (po 18 letech odešel motor 1500w)
1,V balení není součástí hubice na čištění čalounění
1,Přívodní šňůra z né moc kvalitního kabelu
1,"Těžký a hůře se s ním manipuluje. Má textilní sáček, který musíte vytřepávat, takže se zašpiníte a nikdy jej nevytřepete úplně"
1,"Příliš časté ucpáváni filtru a špatně řešený prům filtru, který téměř nefunguje"
0,Je to český vyrobek.dobrá dostupnost nahradních dílu
0,"Má turbokartáč, je tichý, snadno ovladatelný, mokré i suché vysávání"
0,"Vysavač má silný sací výkon - první vysavač, u kterého uplatním i vysávání na nižší stupně výkonu. Vysávání s vodním filtrem je komfortní i pro alergika. S ohledem na výkon není vysavač nijak zvlášť hlučný"
1,Chybi nastavce na rucni vysavac
1,"Chybí malý nástavec se štětinami, např. na vysávání nábytku. Při přenášení poměrně těžký, ale většinu času stejně člověk spíše šoupe na kolečkách, takže to není takový problém a vyvažuje to rozhodně sací výkon"
1,Je trochu těžší do ruky
